transaction_number,invoice,name,date,debit_credit,account,amount
000391,INV2025-00391,Sales invoice to Keystone Customers,11/01/2025,C,703,13869.18
000391,INV2025-00391,Sales invoice to Keystone Customers,11/01/2025,C,44571,2773.84
000391,INV2025-00391,Sales invoice to Keystone Customers,11/01/2025,D,665,397.11
000391,INV2025-00391,Sales invoice to Keystone Customers,11/01/2025,C,5124,397.11
000391,INV2025-00391,Sales invoice to Keystone Customers,11/01/2025,D,5124,4073.39
000391,INV2025-00391,Sales invoice to Keystone Customers,11/01/2025,C,7717,4073.39
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,D,27682,8452.46
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,D,3551,10911.43
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,C,165,19363.89
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,D,601,5846.14
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,D,44566,1169.23
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,C,401ZEP,7015.37
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,D,5121,795.36
000392,INV2025-00392,Goods purchase from Mosaic Interiors,05/03/2025,C,7617,795.36
000393,,Initial equipment and inventory setup,11/06/2025,D,2115,16837.11
000393,,Initial equipment and inventory setup,11/06/2025,D,311,3861.39
000393,,Initial equipment and inventory setup,11/06/2025,C,101,20698.50
000394,,Initial equipment and inventory setup,31/12/2025,D,2131,5911.60
000394,,Initial equipment and inventory setup,31/12/2025,D,322,6633.71
000394,,Initial equipment and inventory setup,31/12/2025,C,161,12545.31
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,D,2711,10868.94
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,D,331,3402.88
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,C,108,14271.82
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,D,626,6141.26
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,D,44566,1228.25
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,C,401ELT,7369.51
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,D,401ELT,5128.66
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,C,531,5128.66
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,D,531,143.53
000395,INV2025-00395,Service expense from Forest Supplies,17/12/2025,C,762,143.53
000396,,Exceptional income received,27/05/2025,D,2013,11050.98
000396,,Exceptional income received,27/05/2025,D,3912,1922.69
000396,,Exceptional income received,27/05/2025,C,1061,12973.67
000396,,Exceptional income received,27/05/2025,D,531,4305.14
000396,,Exceptional income received,27/05/2025,C,7783,4305.14
000397,INV2025-00397,Goods purchase from Global Logistics,19/10/2025,D,2388,11226.93
000397,INV2025-00397,Goods purchase from Global Logistics,19/10/2025,D,37,10545.20
000397,INV2025-00397,Goods purchase from Global Logistics,19/10/2025,C,1061,21772.13
000397,INV2025-00397,Goods purchase from Global Logistics,19/10/2025,D,607,7473.56
000397,INV2025-00397,Goods purchase from Global Logistics,19/10/2025,D,44566,1494.71
000397,INV2025-00397,Goods purchase from Global Logistics,19/10/2025,C,401GMA,8968.27
000398,,Bank fees charged by Banque Meridian,12/06/2025,D,29081,8917.28
000398,,Bank fees charged by Banque Meridian,12/06/2025,D,372,2162.26
000398,,Bank fees charged by Banque Meridian,12/06/2025,C,165,11079.54
000398,,Bank fees charged by Banque Meridian,12/06/2025,D,6618,214.97
000398,,Bank fees charged by Banque Meridian,12/06/2025,C,531,214.97
000399,,Bank fees charged by Banque Meridian,04/08/2025,D,2155,15569.17
000399,,Bank fees charged by Banque Meridian,04/08/2025,D,36,5039.89
000399,,Bank fees charged by Banque Meridian,04/08/2025,C,161,20609.06
000399,,Bank fees charged by Banque Meridian,04/08/2025,D,66117,598.74
000399,,Bank fees charged by Banque Meridian,04/08/2025,C,512,598.74
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,D,2186,8109.91
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,D,3351,2918.40
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,C,165,11028.31
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,D,6061,2105.00
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,D,44562,421.00
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,C,401DIG,2526.00
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,D,411XDO,1594.80
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,C,706,1329.00
000400,INV2025-00400,Sales invoice to Boreal Group,14/09/2025,C,44571,265.80
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,D,231,10491.54
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,D,341,3491.76
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,C,167,13983.30
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,D,602,8351.25
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,D,44562,1670.25
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,C,401VAL,10021.50
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,D,5121,556.34
000401,INV2025-00401,Goods purchase from Solar Maintenance,09/02/2025,C,764,556.34
000402,,Initial equipment and inventory setup,21/07/2025,D,21534,3929.48
000402,,Initial equipment and inventory setup,21/07/2025,D,37,8601.39
000402,,Initial equipment and inventory setup,21/07/2025,C,1061,12530.87
000403,,Bank interest from Banque Meridian,19/06/2025,D,213,3531.91
000403,,Bank interest from Banque Meridian,19/06/2025,D,311,788.13
000403,,Bank interest from Banque Meridian,19/06/2025,C,161,4320.04
000403,,Bank interest from Banque Meridian,19/06/2025,D,5121,385.68
000403,,Bank interest from Banque Meridian,19/06/2025,C,7616,385.68
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,D,2803,17018.57
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,D,351,9622.19
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,C,165,26640.76
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,D,607,922.16
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,D,44562,184.43
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,C,401AST,1106.59
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,D,531,148.96
000404,INV2025-00404,Goods purchase from Urban Catering,13/08/2025,C,764,148.96
000405,,Bank fees charged by Banque Meridian,23/05/2025,D,28081,12613.23
000405,,Bank fees charged by Banque Meridian,23/05/2025,D,3211,5751.19
000405,,Bank fees charged by Banque Meridian,23/05/2025,C,1061,18364.42
000405,,Bank fees charged by Banque Meridian,23/05/2025,D,66181,411.93
000405,,Bank fees charged by Banque Meridian,23/05/2025,C,5124,411.93
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,D,211588,15458.35
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,D,3912,1187.80
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,C,167,16646.15
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,D,602,7341.17
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,D,44562,1468.23
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,C,401LUM,8809.40
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,D,401LUM,4846.84
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,C,5124,4846.84
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,D,411PQZ,17892.86
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,C,701,14910.72
000406,INV2025-00406,Sales invoice to Aquila SA,09/02/2025,C,44571,2982.14
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,D,21381,5242.76
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,D,32,10464.19
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,C,101,15706.95
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,D,6061,3039.30
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,D,44562,607.86
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,C,401ABC,3647.16
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,D,66117,164.37
000407,INV2025-00407,Goods purchase from Inspire Studio,01/09/2025,C,5124,164.37
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,D,21514,11022.59
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,D,3585,6871.16
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,C,164,17893.75
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,D,411MER,13990.45
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,C,701,11658.71
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,C,44571,2331.74
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,D,6756,5559.08
000408,INV2025-00408,Sales invoice to Garnet Supply,03/11/2025,C,512,5559.08
000409,,Exceptional income received,25/09/2025,D,211588,15800.90
000409,,Exceptional income received,25/09/2025,D,3945,6077.42
000409,,Exceptional income received,25/09/2025,C,165,21878.32
000409,,Exceptional income received,25/09/2025,D,5121,5331.03
000409,,Exceptional income received,25/09/2025,C,7788,5331.03
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,D,215,11612.56
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,D,3451,10213.09
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,C,1061,21825.65
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,D,411FHI,23398.66
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,C,701,19498.88
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,C,44571,3899.78
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,D,6717,1911.66
000410,INV2025-00410,Sales invoice to Pioneer Trading,29/12/2025,C,5124,1911.66
000411,,Initial equipment and inventory setup,30/01/2025,D,211,7389.25
000411,,Initial equipment and inventory setup,30/01/2025,D,3941,4846.90
000411,,Initial equipment and inventory setup,30/01/2025,C,168,12236.15
000412,INV2025-00412,Service expense from Quantum Print,11/10/2025,D,2748,10619.30
000412,INV2025-00412,Service expense from Quantum Print,11/10/2025,D,3917,3014.55
000412,INV2025-00412,Service expense from Quantum Print,11/10/2025,C,167,13633.85
000412,INV2025-00412,Service expense from Quantum Print,11/10/2025,D,626,2649.91
000412,INV2025-00412,Service expense from Quantum Print,11/10/2025,D,44566,529.98
000412,INV2025-00412,Service expense from Quantum Print,11/10/2025,C,401WAV,3179.89
000413,,Initial equipment and inventory setup,21/08/2025,D,213588,8651.14
000413,,Initial equipment and inventory setup,21/08/2025,D,35,10414.49
000413,,Initial equipment and inventory setup,21/08/2025,C,164,19065.63
000414,,Bank fees charged by Banque Meridian,22/08/2025,D,207,1729.21
000414,,Bank fees charged by Banque Meridian,22/08/2025,D,358,956.93
000414,,Bank fees charged by Banque Meridian,22/08/2025,C,168,2686.14
000414,,Bank fees charged by Banque Meridian,22/08/2025,D,667,573.39
000414,,Bank fees charged by Banque Meridian,22/08/2025,C,512,573.39
000415,,Initial equipment and inventory setup,13/07/2025,D,21315,5920.23
000415,,Initial equipment and inventory setup,13/07/2025,D,3224,10943.99
000415,,Initial equipment and inventory setup,13/07/2025,C,101,16864.22
000416,,Bank fees charged by Banque Meridian,16/03/2025,D,28187,15402.78
000416,,Bank fees charged by Banque Meridian,16/03/2025,D,335,1620.71
000416,,Bank fees charged by Banque Meridian,16/03/2025,C,164,17023.49
000416,,Bank fees charged by Banque Meridian,16/03/2025,D,6615,549.99
000416,,Bank fees charged by Banque Meridian,16/03/2025,C,531,549.99
000417,INV2025-00417,Goods purchase from Jupiter Tools,17/10/2025,D,2741,5814.98
000417,INV2025-00417,Goods purchase from Jupiter Tools,17/10/2025,D,3951,5101.88
000417,INV2025-00417,Goods purchase from Jupiter Tools,17/10/2025,C,101,10916.86
000417,INV2025-00417,Goods purchase from Jupiter Tools,17/10/2025,D,607,8799.34
000417,INV2025-00417,Goods purchase from Jupiter Tools,17/10/2025,D,44566,1759.87
000417,INV2025-00417,Goods purchase from Jupiter Tools,17/10/2025,C,401BRC,10559.21
000418,,Initial equipment and inventory setup,07/09/2025,D,27685,10883.44
000418,,Initial equipment and inventory setup,07/09/2025,D,3411,11649.40
000418,,Initial equipment and inventory setup,07/09/2025,C,164,22532.84
000419,,Bank fees charged by Banque Meridian,22/09/2025,D,215,15468.50
000419,,Bank fees charged by Banque Meridian,22/09/2025,D,3951,11894.81
000419,,Bank fees charged by Banque Meridian,22/09/2025,C,101,27363.31
000419,,Bank fees charged by Banque Meridian,22/09/2025,D,6611,198.17
000419,,Bank fees charged by Banque Meridian,22/09/2025,C,512,198.17
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,D,2805,7513.00
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,D,3552,6923.33
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,C,164,14436.33
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,D,411VBS,21145.75
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,C,701,17621.46
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,C,44571,3524.29
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,D,512,312.83
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,C,7612,312.83
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,D,6756,5779.88
000420,INV2025-00420,Sales invoice to Summit Clients,11/12/2025,C,5124,5779.88
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,D,2182,6162.76
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,D,3551,5343.28
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,C,1061,11506.04
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,D,626,5256.64
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,D,44562,1051.33
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,C,401CMP,6307.97
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,D,411OHQ,4571.86
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,C,706,3809.88
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,C,44571,761.98
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,D,531,2732.94
000421,INV2025-00421,Sales invoice to Indigo Market,31/05/2025,C,7713,2732.94
000422,,Initial equipment and inventory setup,29/05/2025,D,2803,6118.53
000422,,Initial equipment and inventory setup,29/05/2025,D,3552,11991.00
000422,,Initial equipment and inventory setup,29/05/2025,C,161,18109.53
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,238,5823.39
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,391,3798.30
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,C,108,9621.69
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,601,5477.42
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,44566,1095.48
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,C,401WES,6572.90
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,401WES,3652.67
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,C,5121,3652.67
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,411IEC,1417.31
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,C,701,1181.09
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,C,44571,236.22
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,D,5121,421.41
000423,INV2025-00423,Sales invoice to Noble Wholesale,18/10/2025,C,7627,421.41
000424,INV2025-00424,Sales invoice to Lagoon Partners,27/10/2025,D,2157,15422.96
000424,INV2025-00424,Sales invoice to Lagoon Partners,27/10/2025,D,392,3046.55
000424,INV2025-00424,Sales invoice to Lagoon Partners,27/10/2025,C,1061,18469.51
000424,INV2025-00424,Sales invoice to Lagoon Partners,27/10/2025,D,411SNV,22365.42
000424,INV2025-00424,Sales invoice to Lagoon Partners,27/10/2025,C,703,18637.85
000424,INV2025-00424,Sales invoice to Lagoon Partners,27/10/2025,C,44571,3727.57
000425,INV2025-00425,Sales invoice to Elderberry Co,18/04/2025,D,2155,7911.99
000425,INV2025-00425,Sales invoice to Elderberry Co,18/04/2025,D,3552,11042.64
000425,INV2025-00425,Sales invoice to Elderberry Co,18/04/2025,C,1061,18954.63
000425,INV2025-00425,Sales invoice to Elderberry Co,18/04/2025,D,411XBG,8190.96
000425,INV2025-00425,Sales invoice to Elderberry Co,18/04/2025,C,707,6825.80
000425,INV2025-00425,Sales invoice to Elderberry Co,18/04/2025,C,44571,1365.16
000426,,Initial equipment and inventory setup,10/02/2025,D,296,5605.04
000426,,Initial equipment and inventory setup,10/02/2025,D,3267,9006.28
000426,,Initial equipment and inventory setup,10/02/2025,C,168,14611.32
000427,INV2025-00427,Goods purchase from Nova Telecom,08/11/2025,D,27684,5340.29
000427,INV2025-00427,Goods purchase from Nova Telecom,08/11/2025,D,371,8275.65
000427,INV2025-00427,Goods purchase from Nova Telecom,08/11/2025,C,167,13615.94
000427,INV2025-00427,Goods purchase from Nova Telecom,08/11/2025,D,607,7846.45
000427,INV2025-00427,Goods purchase from Nova Telecom,08/11/2025,D,44562,1569.29
000427,INV2025-00427,Goods purchase from Nova Telecom,08/11/2025,C,401DCT,9415.74
000428,,Exceptional expense paid,28/08/2025,D,2153,17844.43
000428,,Exceptional expense paid,28/08/2025,D,371,7922.50
000428,,Exceptional expense paid,28/08/2025,C,164,25766.93
000428,,Exceptional expense paid,28/08/2025,D,6715,1377.57
000428,,Exceptional expense paid,28/08/2025,C,5121,1377.57
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,D,2966,8427.72
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,D,3412,4190.61
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,C,1061,12618.33
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,D,6226,5491.38
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,D,44562,1098.28
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,C,401ZEN,6589.66
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,D,401ZEN,3064.82
000429,INV2025-00429,Service expense from Delta Office,22/06/2025,C,512,3064.82
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,D,2971,16151.56
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,D,345,8236.15
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,C,168,24387.71
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,D,601,7514.22
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,D,44566,1502.84
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,C,401SUP,9017.06
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,D,411ORP,23127.70
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,C,706,19273.08
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,C,44571,3854.62
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,D,5124,7869.84
000430,INV2025-00430,Sales invoice to Riviera Group,27/10/2025,C,7717,7869.84
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,2318,10303.39
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,3222,11438.13
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,C,165,21741.52
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,6061,1483.82
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,44566,296.76
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,C,401CMP,1780.58
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,401CMP,853.78
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,C,5121,853.78
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,411JUO,15117.98
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,C,702,12598.32
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,C,44571,2519.66
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,D,6611,5.27
000431,INV2025-00431,Sales invoice to Everest Distribution,31/12/2025,C,5121,5.27
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,D,2385,7452.57
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,D,3922,7476.77
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,C,1061,14929.34
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,D,6226,6658.59
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,D,44562,1331.72
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,C,401PAC,7990.31
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,D,668,270.79
000432,INV2025-00432,Service expense from Epsilon Tech,12/12/2025,C,5121,270.79
000433,,Bank fees charged by Banque Meridian,20/06/2025,D,2908,3836.99
000433,,Bank fees charged by Banque Meridian,20/06/2025,D,3586,420.78
000433,,Bank fees charged by Banque Meridian,20/06/2025,C,168,4257.77
000433,,Bank fees charged by Banque Meridian,20/06/2025,D,66188,506.33
000433,,Bank fees charged by Banque Meridian,20/06/2025,C,5121,506.33
000434,,Initial equipment and inventory setup,24/10/2025,D,21385,8424.03
000434,,Initial equipment and inventory setup,24/10/2025,D,3212,7652.38
000434,,Initial equipment and inventory setup,24/10/2025,C,168,16076.41
000435,INV2025-00435,Sales invoice to Iconic Apparel,29/05/2025,D,20122,15020.83
000435,INV2025-00435,Sales invoice to Iconic Apparel,29/05/2025,D,3911,496.07
000435,INV2025-00435,Sales invoice to Iconic Apparel,29/05/2025,C,164,15516.90
000435,INV2025-00435,Sales invoice to Iconic Apparel,29/05/2025,D,411WIM,7374.24
000435,INV2025-00435,Sales invoice to Iconic Apparel,29/05/2025,C,706,6145.20
000435,INV2025-00435,Sales invoice to Iconic Apparel,29/05/2025,C,44571,1229.04
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,D,203,4494.91
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,D,345,6675.98
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,C,167,11170.89
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,D,626,4916.23
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,D,44562,983.25
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,C,401ECO,5899.48
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,D,411OGH,23152.32
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,C,701,19293.60
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,C,44571,3858.72
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,D,66181,201.74
000436,INV2025-00436,Sales invoice to Jade Retail,08/08/2025,C,5121,201.74
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,D,238,15180.57
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,D,3972,11591.61
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,C,1061,26772.18
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,D,6152,3983.28
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,D,44566,796.66
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,C,401NEX,4779.94
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,D,411SNV,1898.60
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,C,706,1582.17
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,C,44571,316.43
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,D,6783,691.18
000437,INV2025-00437,Sales invoice to Lagoon Partners,12/06/2025,C,531,691.18
000438,,Initial equipment and inventory setup,15/08/2025,D,2154,1134.73
000438,,Initial equipment and inventory setup,15/08/2025,D,335,8359.40
000438,,Initial equipment and inventory setup,15/08/2025,C,167,9494.13
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,D,2818,17429.87
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,D,312,1432.56
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,C,108,18862.43
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,D,6061,7112.84
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,D,44566,1422.57
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,C,401MET,8535.41
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,D,411NTJ,10436.08
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,C,702,8696.73
000439,INV2025-00439,Sales invoice to Jade Retail,02/03/2025,C,44571,1739.35
000440,,Initial equipment and inventory setup,15/02/2025,D,208,12697.23
000440,,Initial equipment and inventory setup,15/02/2025,D,3585,9977.83
000440,,Initial equipment and inventory setup,15/02/2025,C,167,22675.06
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,D,2157,4033.26
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,D,3311,2197.14
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,C,108,6230.40
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,D,411PQZ,22399.78
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,C,702,18666.48
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,C,44571,3733.30
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,D,531,75.09
000441,INV2025-00441,Sales invoice to Aquila SA,29/09/2025,C,7715,75.09
000442,INV2025-00442,Sales invoice to Mistral Partners,04/06/2025,D,2182,10176.59
000442,INV2025-00442,Sales invoice to Mistral Partners,04/06/2025,D,311,4168.96
000442,INV2025-00442,Sales invoice to Mistral Partners,04/06/2025,C,161,14345.55
000442,INV2025-00442,Sales invoice to Mistral Partners,04/06/2025,D,411MLU,3461.03
000442,INV2025-00442,Sales invoice to Mistral Partners,04/06/2025,C,706,2884.19
000442,INV2025-00442,Sales invoice to Mistral Partners,04/06/2025,C,44571,576.84
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,D,27688,9220.13
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,D,3351,11764.52
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,C,161,20984.65
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,D,6152,4583.26
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,D,44562,916.65
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,C,401ACM,5499.91
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,D,411DOE,11443.55
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,C,707,9536.29
000443,INV2025-00443,Sales invoice to Driftwood Co,29/10/2025,C,44571,1907.26
000444,,Exceptional expense paid,27/07/2025,D,213181,4966.80
000444,,Exceptional expense paid,27/07/2025,D,3926,4254.56
000444,,Exceptional expense paid,27/07/2025,C,108,9221.36
