transaction_number,invoice,name,date,debit_credit,account,amount
847,SI2025-0847-RJ,Purchase Office Supplies - Vista Aero EURL - Reims - ref PO0847-UI,01/09/2025,D,645,2377.24
847,SI2025-0847-RJ,Purchase Office Supplies - Vista Aero EURL - Reims - ref PO0847-UI,01/09/2025,D,44566,475.45
847,SI2025-0847-RJ,Purchase Office Supplies - Vista Aero EURL - Reims - ref PO0847-UI,01/09/2025,C,401TEC,2852.69
848,RCPT-2025-0848-NU,Customer receipt EastSouth SAS - Card - ref RC0848-OR,04/10/2025,D,512,214.39
848,RCPT-2025-0848-NU,Customer receipt EastSouth SAS - Card - ref RC0848-OR,04/10/2025,C,411ORP,214.39
849,SI2025-0849-ES,Purchase Software - Crest Nexus SA - Strasbourg - ref PO0849-LN,17/09/2025,D,628,958.69
849,SI2025-0849-ES,Purchase Software - Crest Nexus SA - Strasbourg - ref PO0849-LN,17/09/2025,D,44566,95.87
849,SI2025-0849-ES,Purchase Software - Crest Nexus SA - Strasbourg - ref PO0849-LN,17/09/2025,C,401ZEP,1054.56
850,PAY-SUP-2025-0850-LU,Payment to supplier Orion Nexus SAS - SEPA - ref PAY0850-QI,24/04/2025,D,401CLD,2148.37
850,PAY-SUP-2025-0850-LU,Payment to supplier Orion Nexus SAS - SEPA - ref PAY0850-QI,24/04/2025,C,512,2148.37
851,PAY-SUP-2025-0851-JY,Payment to supplier Summit Core SA - Bank transfer - ref PAY0851-BN,06/04/2025,D,401KOR,944.09
851,PAY-SUP-2025-0851-JY,Payment to supplier Summit Core SA - Bank transfer - ref PAY0851-BN,06/04/2025,C,512,944.09
852,CI2025-0852-LW,Sale Cloud migration - KiteNorth SARL - Nantes - ref SO0852-RI,16/02/2025,D,411URV,953.63
852,CI2025-0852-LW,Sale Cloud migration - KiteNorth SARL - Nantes - ref SO0852-RI,16/02/2025,C,707,866.94
852,CI2025-0852-LW,Sale Cloud migration - KiteNorth SARL - Nantes - ref SO0852-RI,16/02/2025,C,44571,86.69
853,SI2025-0853-LR,Purchase Cleaning - Summit Aero SARL - Nice - ref PO0853-WS,14/11/2025,D,623,1740.76
853,SI2025-0853-LR,Purchase Cleaning - Summit Aero SARL - Nice - ref PO0853-WS,14/11/2025,D,44566,174.08
853,SI2025-0853-LR,Purchase Cleaning - Summit Aero SARL - Nice - ref PO0853-WS,14/11/2025,C,401HXT,1914.84
854,SI2025-0854-NM,Purchase Utilities - Crest Nexus SAS - Nice - ref PO0854-YP,31/10/2025,D,611,1500.67
854,SI2025-0854-NM,Purchase Utilities - Crest Nexus SAS - Nice - ref PO0854-YP,31/10/2025,D,44566,150.07
854,SI2025-0854-NM,Purchase Utilities - Crest Nexus SAS - Nice - ref PO0854-YP,31/10/2025,C,401RAP,1650.74
855,CI2025-0855-MO,Sale Accounting outsourcing - NorthRed SARL - Nantes - ref SO0855-RB,29/08/2025,D,411YOX,3430.37
855,CI2025-0855-MO,Sale Accounting outsourcing - NorthRed SARL - Nantes - ref SO0855-RB,29/08/2025,C,702,3251.54
855,CI2025-0855-MO,Sale Accounting outsourcing - NorthRed SARL - Nantes - ref SO0855-RB,29/08/2025,C,44571,178.83
856,SI2025-0856-TB,Purchase Cleaning - Zenith Orion SA - Grenoble - ref PO0856-NM (split),23/08/2025,D,622,901.62
856,SI2025-0856-TB,Purchase Cleaning - Zenith Orion SA - Grenoble - ref PO0856-NM (split),23/08/2025,D,623,1533.32
856,SI2025-0856-TB,Purchase Cleaning - Zenith Orion SA - Grenoble - ref PO0856-NM (split),23/08/2025,D,44566,133.92
856,SI2025-0856-TB,Purchase Cleaning - Zenith Orion SA - Grenoble - ref PO0856-NM (split),23/08/2025,C,401WAV,2568.86
857,PAY-SUP-2025-0857-CV,Payment to supplier Delta Core SAS - SEPA - ref PAY0857-DR,04/03/2025,D,401SYS,1815.64
857,PAY-SUP-2025-0857-CV,Payment to supplier Delta Core SAS - SEPA - ref PAY0857-DR,04/03/2025,C,512,1815.64
858,RCPT-2025-0858-FV,Customer receipt SolidStone SA - Card - ref RC0858-BS,26/08/2025,D,512,4363.33
858,RCPT-2025-0858-FV,Customer receipt SolidStone SA - Card - ref RC0858-BS,26/08/2025,C,411NRT,4363.33
859,PAYROLL-2025-0859-MD,Payroll 2025-03 - salaries and charges - ref PR0859-BD,20/03/2025,D,641,2849.93
859,PAYROLL-2025-0859-MD,Payroll 2025-03 - salaries and charges - ref PR0859-BD,20/03/2025,D,645,1196.97
859,PAYROLL-2025-0859-MD,Payroll 2025-03 - salaries and charges - ref PR0859-BD,20/03/2025,C,421,2222.95
859,PAYROLL-2025-0859-MD,Payroll 2025-03 - salaries and charges - ref PR0859-BD,20/03/2025,C,431,1823.95
860,RCPT-2025-0860-DB,Customer receipt KiteSilver SA - Wire - ref RC0860-LU,23/02/2025,D,512,4540.5
860,RCPT-2025-0860-DB,Customer receipt KiteSilver SA - Wire - ref RC0860-LU,23/02/2025,C,411EBA,4540.5
861,SI2025-0861-UW,Purchase Software - Crest Vista SAS - Lyon - ref PO0861-BC,07/11/2025,D,623,842.4
861,SI2025-0861-UW,Purchase Software - Crest Vista SAS - Lyon - ref PO0861-BC,07/11/2025,D,44566,168.48
861,SI2025-0861-UW,Purchase Software - Crest Vista SAS - Lyon - ref PO0861-BC,07/11/2025,C,401SUP,1010.88
862,SI2025-0862-LU,Purchase Utilities - Core Vista SA - Tours - ref PO0862-CE,05/04/2025,D,602,1846.72
862,SI2025-0862-LU,Purchase Utilities - Core Vista SA - Tours - ref PO0862-CE,05/04/2025,D,44566,184.67
862,SI2025-0862-LU,Purchase Utilities - Core Vista SA - Tours - ref PO0862-CE,05/04/2025,C,401KOR,2031.39
863,SI2025-0863-BC,Purchase Consulting - Urban Nova SAS - Paris - ref PO0863-OM,26/03/2025,D,641,380.53
863,SI2025-0863-BC,Purchase Consulting - Urban Nova SAS - Paris - ref PO0863-OM,26/03/2025,D,44566,20.93
863,SI2025-0863-BC,Purchase Consulting - Urban Nova SAS - Paris - ref PO0863-OM,26/03/2025,C,401ALT,401.46
864,PAY-SUP-2025-0864-FR,Payment to supplier Pulse Aero SAS - Bank transfer - ref PAY0864-DB,31/07/2025,D,401ELT,330.74
864,PAY-SUP-2025-0864-FR,Payment to supplier Pulse Aero SAS - Bank transfer - ref PAY0864-DB,31/07/2025,C,512,330.74
865,SI2025-0865-YS,Purchase Travel - Zenith Crest SAS - Grenoble - ref PO0865-NC,17/06/2025,D,602,1308.94
865,SI2025-0865-YS,Purchase Travel - Zenith Crest SAS - Grenoble - ref PO0865-NC,17/06/2025,D,44566,261.79
865,SI2025-0865-YS,Purchase Travel - Zenith Crest SAS - Grenoble - ref PO0865-NC,17/06/2025,C,401ACM,1570.73
866,PAYROLL-2025-0866-VW,Payroll 2025-12 - salaries and charges - ref PR0866-YW,26/12/2025,D,641,2280.95
866,PAYROLL-2025-0866-VW,Payroll 2025-12 - salaries and charges - ref PR0866-YW,26/12/2025,D,645,798.33
866,PAYROLL-2025-0866-VW,Payroll 2025-12 - salaries and charges - ref PR0866-YW,26/12/2025,C,421,1824.76
866,PAYROLL-2025-0866-VW,Payroll 2025-12 - salaries and charges - ref PR0866-YW,26/12/2025,C,431,1254.52
867,RCPT-2025-0867-SB,Customer receipt BlueFresh SA - SEPA - ref RC0867-SR,21/12/2025,D,512,2956.4
867,RCPT-2025-0867-SB,Customer receipt BlueFresh SA - SEPA - ref RC0867-SR,21/12/2025,C,411FQC,2956.4
868,SI2025-0868-DH,Purchase Printing - Aero Bright SAS - Montpellier - ref PO0868-GG,24/08/2025,D,602,115.76
868,SI2025-0868-DH,Purchase Printing - Aero Bright SAS - Montpellier - ref PO0868-GG,24/08/2025,D,44566,6.37
868,SI2025-0868-DH,Purchase Printing - Aero Bright SAS - Montpellier - ref PO0868-GG,24/08/2025,C,401ENG,122.13
869,RCPT-2025-0869-DW,Customer receipt FreshSolid Association - SEPA - ref RC0869-OQ,22/04/2025,D,512,965.81
869,RCPT-2025-0869-DW,Customer receipt FreshSolid Association - SEPA - ref RC0869-OQ,22/04/2025,C,411KDN,965.81
870,SI2025-0870-VO,Purchase Software - Pulse Zenith SA - Paris - ref PO0870-KE,21/04/2025,D,611,885.79
870,SI2025-0870-VO,Purchase Software - Pulse Zenith SA - Paris - ref PO0870-KE,21/04/2025,D,44566,88.58
870,SI2025-0870-VO,Purchase Software - Pulse Zenith SA - Paris - ref PO0870-KE,21/04/2025,C,401DSC,974.37
871,SI2025-0871-DB,Purchase IT Services - Aero Nexus SARL - Lille - ref PO0871-CR,10/04/2025,D,622,703.81
871,SI2025-0871-DB,Purchase IT Services - Aero Nexus SARL - Lille - ref PO0871-CR,10/04/2025,D,44566,70.38
871,SI2025-0871-DB,Purchase IT Services - Aero Nexus SARL - Lille - ref PO0871-CR,10/04/2025,C,401GEO,774.19
872,CI2025-0872-GG,Sale SEO campaign - SolidGolden SA - Reims - ref SO0872-PA,06/10/2025,D,411ROE,4299.38
872,CI2025-0872-GG,Sale SEO campaign - SolidGolden SA - Reims - ref SO0872-PA,06/10/2025,C,707,3582.82
872,CI2025-0872-GG,Sale SEO campaign - SolidGolden SA - Reims - ref SO0872-PA,06/10/2025,C,44571,716.56
873,RCPT-2025-0873-TB,Customer receipt KiteRiver SA - Wire - ref RC0873-PU,28/06/2025,D,512,519.59
873,RCPT-2025-0873-TB,Customer receipt KiteRiver SA - Wire - ref RC0873-PU,28/06/2025,C,411FBF,519.59
874,CI2025-0874-ZT,Sale Monthly support - RedRiver SA - Lyon - ref SO0874-EY,28/04/2025,D,411GLP,1311.01
874,CI2025-0874-ZT,Sale Monthly support - RedRiver SA - Lyon - ref SO0874-EY,28/04/2025,C,707,1242.66
874,CI2025-0874-ZT,Sale Monthly support - RedRiver SA - Lyon - ref SO0874-EY,28/04/2025,C,44571,68.35
875,CI2025-0875-XB,Sale ERP setup - GreenFresh SARL - Montpellier - ref SO0875-NI,30/07/2025,D,411SNV,630.26
875,CI2025-0875-XB,Sale ERP setup - GreenFresh SARL - Montpellier - ref SO0875-NI,30/07/2025,C,707,525.22
875,CI2025-0875-XB,Sale ERP setup - GreenFresh SARL - Montpellier - ref SO0875-NI,30/07/2025,C,44571,105.04
876,CI2025-0876-EH,Sale Website redesign - SouthGolden SARL - Marseille - ref SO0876-FD,22/05/2025,D,411NTJ,1017.53
876,CI2025-0876-EH,Sale Website redesign - SouthGolden SARL - Marseille - ref SO0876-FD,22/05/2025,C,704,925.03
876,CI2025-0876-EH,Sale Website redesign - SouthGolden SARL - Marseille - ref SO0876-FD,22/05/2025,C,44571,92.5
877,PAY-SUP-2025-0877-TA,Payment to supplier Urban Orion SAS - Card - ref PAY0877-VV,10/09/2025,D,401SYS,2130.17
877,PAY-SUP-2025-0877-TA,Payment to supplier Urban Orion SAS - Card - ref PAY0877-VV,10/09/2025,C,512,2130.17
878,SI2025-0878-RB,Purchase Cleaning - Aero Aero SAS - Paris - ref PO0878-WI (split),05/12/2025,D,621,241.16
878,SI2025-0878-RB,Purchase Cleaning - Aero Aero SAS - Paris - ref PO0878-WI (split),05/12/2025,D,626,291.91
878,SI2025-0878-RB,Purchase Cleaning - Aero Aero SAS - Paris - ref PO0878-WI (split),05/12/2025,D,44566,53.31
878,SI2025-0878-RB,Purchase Cleaning - Aero Aero SAS - Paris - ref PO0878-WI (split),05/12/2025,C,4017,586.38
879,CI2025-0879-XR,Sale ERP setup - BlueSilver Association - Reims - ref SO0879-JT,02/05/2025,D,411VGT,125.87
879,CI2025-0879-XR,Sale ERP setup - BlueSilver Association - Reims - ref SO0879-JT,02/05/2025,C,706,119.31
879,CI2025-0879-XR,Sale ERP setup - BlueSilver Association - Reims - ref SO0879-JT,02/05/2025,C,44571,6.56
880,SI2025-0880-OP,Purchase Software - Crest Zenith SAS - Lille - ref PO0880-WC,25/07/2025,D,611,844.75
880,SI2025-0880-OP,Purchase Software - Crest Zenith SAS - Lille - ref PO0880-WC,25/07/2025,D,44566,84.48
880,SI2025-0880-OP,Purchase Software - Crest Zenith SAS - Lille - ref PO0880-WC,25/07/2025,C,401ECO,929.23
881,PAYROLL-2025-0881-OD,Payroll 2025-08 - salaries and charges - ref PR0881-UK,23/08/2025,D,641,3019.24
881,PAYROLL-2025-0881-OD,Payroll 2025-08 - salaries and charges - ref PR0881-UK,23/08/2025,D,645,1268.08
881,PAYROLL-2025-0881-OD,Payroll 2025-08 - salaries and charges - ref PR0881-UK,23/08/2025,C,421,2475.78
881,PAYROLL-2025-0881-OD,Payroll 2025-08 - salaries and charges - ref PR0881-UK,23/08/2025,C,431,1811.54
882,RCPT-2025-0882-KQ,Customer receipt FreshGolden Association - Card - ref RC0882-ZQ,17/07/2025,D,512,800.31
882,RCPT-2025-0882-KQ,Customer receipt FreshGolden Association - Card - ref RC0882-ZQ,17/07/2025,C,411ROR,800.31
883,SI2025-0883-BA,Purchase Software - Aero Zenith SAS - Montpellier - ref PO0883-JY (split),05/07/2025,D,611,803.74
883,SI2025-0883-BA,Purchase Software - Aero Zenith SAS - Montpellier - ref PO0883-JY (split),05/07/2025,D,626,558.13
883,SI2025-0883-BA,Purchase Software - Aero Zenith SAS - Montpellier - ref PO0883-JY (split),05/07/2025,D,44566,272.37
883,SI2025-0883-BA,Purchase Software - Aero Zenith SAS - Montpellier - ref PO0883-JY (split),05/07/2025,C,401RAP,1634.24
884,CI2025-0884-RN,Sale SEO campaign - WestSouth SA - Lyon - ref SO0884-LN,11/11/2025,D,411NRT,2026.97
884,CI2025-0884-RN,Sale SEO campaign - WestSouth SA - Lyon - ref SO0884-LN,11/11/2025,C,706,1921.3
884,CI2025-0884-RN,Sale SEO campaign - WestSouth SA - Lyon - ref SO0884-LN,11/11/2025,C,44571,105.67
885,PAY-SUP-2025-0885-CQ,Payment to supplier Nexus Metro SAS - Bank transfer - ref PAY0885-VQ,15/06/2025,D,401BMT,1515.11
885,PAY-SUP-2025-0885-CQ,Payment to supplier Nexus Metro SAS - Bank transfer - ref PAY0885-VQ,15/06/2025,C,512,1515.11
886,CI2025-0886-EP,Sale Audit assistance - GoldenSouth Association - Nantes - ref SO0886-MX,09/10/2025,D,411GBO,1344.67
886,CI2025-0886-EP,Sale Audit assistance - GoldenSouth Association - Nantes - ref SO0886-MX,09/10/2025,C,704,1120.56
886,CI2025-0886-EP,Sale Audit assistance - GoldenSouth Association - Nantes - ref SO0886-MX,09/10/2025,C,44571,224.11
887,PAY-SUP-2025-0887-TN,Payment to supplier Nexus Delta EURL - SEPA - ref PAY0887-MO,11/08/2025,D,401NEX,1141.68
887,PAY-SUP-2025-0887-TN,Payment to supplier Nexus Delta EURL - SEPA - ref PAY0887-MO,11/08/2025,C,512,1141.68
888,CI2025-0888-VS,Sale Monthly support - SmartSilver SAS - Lille - ref SO0888-SM,22/07/2025,D,411CXC,818.5
888,CI2025-0888-VS,Sale Monthly support - SmartSilver SAS - Lille - ref SO0888-SM,22/07/2025,C,701,744.09
888,CI2025-0888-VS,Sale Monthly support - SmartSilver SAS - Lille - ref SO0888-SM,22/07/2025,C,44571,74.41
889,PAYROLL-2025-0889-BR,Payroll 2025-09 - salaries and charges - ref PR0889-GI,24/09/2025,D,641,3555.51
889,PAYROLL-2025-0889-BR,Payroll 2025-09 - salaries and charges - ref PR0889-GI,24/09/2025,D,645,1493.31
889,PAYROLL-2025-0889-BR,Payroll 2025-09 - salaries and charges - ref PR0889-GI,24/09/2025,C,421,2773.3
889,PAYROLL-2025-0889-BR,Payroll 2025-09 - salaries and charges - ref PR0889-GI,24/09/2025,C,431,2275.52
890,PAY-SUP-2025-0890-XU,Payment to supplier Nova Crest SA - Card - ref PAY0890-JI,07/06/2025,D,401OPT,508.64
890,PAY-SUP-2025-0890-XU,Payment to supplier Nova Crest SA - Card - ref PAY0890-JI,07/06/2025,C,512,508.64
891,RCPT-2025-0891-NB,Customer receipt RedBlue SA - SEPA - ref RC0891-GJ,28/02/2025,D,512,2896.91
891,RCPT-2025-0891-NB,Customer receipt RedBlue SA - SEPA - ref RC0891-GJ,28/02/2025,C,411JUO,2896.91
892,PAY-SUP-2025-0892-YH,Payment to supplier Aero Zenith SA - Card - ref PAY0892-RE,09/01/2025,D,401ABC,1422.47
892,PAY-SUP-2025-0892-YH,Payment to supplier Aero Zenith SA - Card - ref PAY0892-RE,09/01/2025,C,512,1422.47
893,CI2025-0893-NR,Sale Cloud migration - RedEast SARL - Bordeaux - ref SO0893-UW,24/12/2025,D,411APR,2180.07
893,CI2025-0893-NR,Sale Cloud migration - RedEast SARL - Bordeaux - ref SO0893-UW,24/12/2025,C,704,2066.42
893,CI2025-0893-NR,Sale Cloud migration - RedEast SARL - Bordeaux - ref SO0893-UW,24/12/2025,C,44571,113.65
894,CI2025-0894-DL,Sale Training session - RedSilver SARL - Rennes - ref SO0894-CO (multi-line),30/08/2025,D,411MVA,3899.34
894,CI2025-0894-DL,Sale Training session - RedSilver SARL - Rennes - ref SO0894-CO (multi-line),30/08/2025,C,707,1714.95
894,CI2025-0894-DL,Sale Training session - RedSilver SARL - Rennes - ref SO0894-CO (multi-line),30/08/2025,C,706,1981.11
894,CI2025-0894-DL,Sale Training session - RedSilver SARL - Rennes - ref SO0894-CO (multi-line),30/08/2025,C,44571,203.28
895,CI2025-0895-UU,Sale Audit assistance - SilverEast SARL - Lille - ref SO0895-LJ,20/12/2025,D,411FHI,686.58
895,CI2025-0895-UU,Sale Audit assistance - SilverEast SARL - Lille - ref SO0895-LJ,20/12/2025,C,704,572.15
895,CI2025-0895-UU,Sale Audit assistance - SilverEast SARL - Lille - ref SO0895-LJ,20/12/2025,C,44571,114.43
896,SI2025-0896-UO,Purchase Printing - Core Urban EURL - Tours - ref PO0896-XV,04/05/2025,D,602,1818.32
896,SI2025-0896-UO,Purchase Printing - Core Urban EURL - Tours - ref PO0896-XV,04/05/2025,D,44566,181.83
896,SI2025-0896-UO,Purchase Printing - Core Urban EURL - Tours - ref PO0896-XV,04/05/2025,C,401LUM,2000.15
897,CI2025-0897-CA,Sale ERP setup - GoldenStone SAS - Marseille - ref SO0897-TL,07/03/2025,D,411IZQ,162.73
897,CI2025-0897-CA,Sale ERP setup - GoldenStone SAS - Marseille - ref SO0897-TL,07/03/2025,C,704,135.61
897,CI2025-0897-CA,Sale ERP setup - GoldenStone SAS - Marseille - ref SO0897-TL,07/03/2025,C,44571,27.12
898,RCPT-2025-0898-FY,Customer receipt FreshSmart SARL - SEPA - ref RC0898-TV,15/04/2025,D,512,2281.47
898,RCPT-2025-0898-FY,Customer receipt FreshSmart SARL - SEPA - ref RC0898-TV,15/04/2025,C,411JRO,2281.47
899,SI2025-0899-TK,Purchase Printing - Delta Delta SAS - Tours - ref PO0899-OG,26/03/2025,D,635,845.86
899,SI2025-0899-TK,Purchase Printing - Delta Delta SAS - Tours - ref PO0899-OG,26/03/2025,D,44566,84.59
899,SI2025-0899-TK,Purchase Printing - Delta Delta SAS - Tours - ref PO0899-OG,26/03/2025,C,401ENG,930.45
900,SI2025-0900-JU,Purchase Travel - Nexus Urban EURL - Dijon - ref PO0900-WI,05/01/2025,D,601,1978.9
900,SI2025-0900-JU,Purchase Travel - Nexus Urban EURL - Dijon - ref PO0900-WI,05/01/2025,D,44566,395.78
900,SI2025-0900-JU,Purchase Travel - Nexus Urban EURL - Dijon - ref PO0900-WI,05/01/2025,C,401VIA,2374.68
901,SI2025-0901-WB,Purchase Software - Summit Nexus EURL - Nice - ref PO0901-WY,11/09/2025,D,626,436.35
901,SI2025-0901-WB,Purchase Software - Summit Nexus EURL - Nice - ref PO0901-WY,11/09/2025,D,44566,24.0
901,SI2025-0901-WB,Purchase Software - Summit Nexus EURL - Nice - ref PO0901-WY,11/09/2025,C,401NEX,460.35
902,PAY-SUP-2025-0902-IY,Payment to supplier Zenith Zenith SAS - Bank transfer - ref PAY0902-HK,22/08/2025,D,4017,2454.03
902,PAY-SUP-2025-0902-IY,Payment to supplier Zenith Zenith SAS - Bank transfer - ref PAY0902-HK,22/08/2025,C,512,2454.03
903,CI2025-0903-GZ,Sale SEO campaign - GreenRed SA - Marseille - ref SO0903-BT (multi-line),05/07/2025,D,411GLP,689.69
903,CI2025-0903-GZ,Sale SEO campaign - GreenRed SA - Marseille - ref SO0903-BT (multi-line),05/07/2025,C,704,332.29
903,CI2025-0903-GZ,Sale SEO campaign - GreenRed SA - Marseille - ref SO0903-BT (multi-line),05/07/2025,C,707,294.7
903,CI2025-0903-GZ,Sale SEO campaign - GreenRed SA - Marseille - ref SO0903-BT (multi-line),05/07/2025,C,44571,62.7
904,SI2025-0904-IY,Purchase Catering - Summit Delta EURL - Nice - ref PO0904-DA,04/12/2025,D,621,162.03
904,SI2025-0904-IY,Purchase Catering - Summit Delta EURL - Nice - ref PO0904-DA,04/12/2025,D,44566,8.91
904,SI2025-0904-IY,Purchase Catering - Summit Delta EURL - Nice - ref PO0904-DA,04/12/2025,C,401CMP,170.94
905,CI2025-0905-QO,Sale Monthly support - SmartNorth SA - Toulouse - ref SO0905-FW (multi-line),28/06/2025,D,411YCP,4174.61
905,CI2025-0905-QO,Sale Monthly support - SmartNorth SA - Toulouse - ref SO0905-FW (multi-line),28/06/2025,C,702,2679.02
905,CI2025-0905-QO,Sale Monthly support - SmartNorth SA - Toulouse - ref SO0905-FW (multi-line),28/06/2025,C,706,1277.96
905,CI2025-0905-QO,Sale Monthly support - SmartNorth SA - Toulouse - ref SO0905-FW (multi-line),28/06/2025,C,44571,217.63
906,CI2025-0906-DL,Sale Cloud migration - SilverGolden SAS - Rennes - ref SO0906-LZ,10/05/2025,D,411BYX,2156.33
906,CI2025-0906-DL,Sale Cloud migration - SilverGolden SAS - Rennes - ref SO0906-LZ,10/05/2025,C,707,2043.91
906,CI2025-0906-DL,Sale Cloud migration - SilverGolden SAS - Rennes - ref SO0906-LZ,10/05/2025,C,44571,112.42
907,CI2025-0907-DC,Sale Cloud migration - RiverWest SAS - Strasbourg - ref SO0907-II,05/02/2025,D,411BQF,872.21
907,CI2025-0907-DC,Sale Cloud migration - RiverWest SAS - Strasbourg - ref SO0907-II,05/02/2025,C,704,826.74
907,CI2025-0907-DC,Sale Cloud migration - RiverWest SAS - Strasbourg - ref SO0907-II,05/02/2025,C,44571,45.47
908,CI2025-0908-VJ,Sale App maintenance - SilverWest Association - Toulouse - ref SO0908-DH,04/08/2025,D,411ROR,3183.15
908,CI2025-0908-VJ,Sale App maintenance - SilverWest Association - Toulouse - ref SO0908-DH,04/08/2025,C,704,3017.2
908,CI2025-0908-VJ,Sale App maintenance - SilverWest Association - Toulouse - ref SO0908-DH,04/08/2025,C,44571,165.95
909,SI2025-0909-OM,Purchase Utilities - Alto Alto SARL - Angers - ref PO0909-OE (split),02/07/2025,D,623,1578.38
909,SI2025-0909-OM,Purchase Utilities - Alto Alto SARL - Angers - ref PO0909-OE (split),02/07/2025,D,615,707.04
909,SI2025-0909-OM,Purchase Utilities - Alto Alto SARL - Angers - ref PO0909-OE (split),02/07/2025,D,44566,228.54
909,SI2025-0909-OM,Purchase Utilities - Alto Alto SARL - Angers - ref PO0909-OE (split),02/07/2025,C,401VEC,2513.96
910,PAY-SUP-2025-0910-NE,Payment to supplier Bright Prime SAS - Card - ref PAY0910-UP,13/07/2025,D,401BMT,2697.47
910,PAY-SUP-2025-0910-NE,Payment to supplier Bright Prime SAS - Card - ref PAY0910-UP,13/07/2025,C,512,2697.47
911,CI2025-0911-WD,Sale Website redesign - SmartNorth SAS - Montpellier - ref SO0911-KG,29/01/2025,D,411WLK,4145.1
911,CI2025-0911-WD,Sale Website redesign - SmartNorth SAS - Montpellier - ref SO0911-KG,29/01/2025,C,704,3768.27
911,CI2025-0911-WD,Sale Website redesign - SmartNorth SAS - Montpellier - ref SO0911-KG,29/01/2025,C,44571,376.83
912,SI2025-0912-BW,Purchase Consulting - Vista Metro SAS - Nantes - ref PO0912-XO,12/09/2025,D,602,1698.43
912,SI2025-0912-BW,Purchase Consulting - Vista Metro SAS - Nantes - ref PO0912-XO,12/09/2025,D,44566,93.41
912,SI2025-0912-BW,Purchase Consulting - Vista Metro SAS - Nantes - ref PO0912-XO,12/09/2025,C,401ENG,1791.84
913,SI2025-0913-SL,Purchase Consulting - Aero Core EURL - Rennes - ref PO0913-MG,04/03/2025,D,606,548.53
913,SI2025-0913-SL,Purchase Consulting - Aero Core EURL - Rennes - ref PO0913-MG,04/03/2025,D,44566,109.71
913,SI2025-0913-SL,Purchase Consulting - Aero Core EURL - Rennes - ref PO0913-MG,04/03/2025,C,401MAX,658.24
914,SI2025-0914-PM,Purchase Travel - Vista Nova SARL - Nice - ref PO0914-VK,07/06/2025,D,626,313.24
914,SI2025-0914-PM,Purchase Travel - Vista Nova SARL - Nice - ref PO0914-VK,07/06/2025,D,44566,31.32
914,SI2025-0914-PM,Purchase Travel - Vista Nova SARL - Nice - ref PO0914-VK,07/06/2025,C,401ORB,344.56
915,PAY-SUP-2025-0915-KD,Payment to supplier Prime Urban SARL - SEPA - ref PAY0915-DB,08/08/2025,D,401MOB,1337.23
915,PAY-SUP-2025-0915-KD,Payment to supplier Prime Urban SARL - SEPA - ref PAY0915-DB,08/08/2025,C,512,1337.23
916,RCPT-2025-0916-EX,Customer receipt SouthNorth SA - Card - ref RC0916-DL,18/01/2025,D,512,1370.02
916,RCPT-2025-0916-EX,Customer receipt SouthNorth SA - Card - ref RC0916-DL,18/01/2025,C,411GTS,1370.02
917,SI2025-0917-MX,Purchase Logistics - Nexus Bright EURL - Montpellier - ref PO0917-JH,16/07/2025,D,623,313.34
917,SI2025-0917-MX,Purchase Logistics - Nexus Bright EURL - Montpellier - ref PO0917-JH,16/07/2025,D,44566,17.23
917,SI2025-0917-MX,Purchase Logistics - Nexus Bright EURL - Montpellier - ref PO0917-JH,16/07/2025,C,401EXA,330.57
918,SI2025-0918-QJ,Purchase Logistics - Alto Bright EURL - Tours - ref PO0918-OH,11/08/2025,D,626,875.14
918,SI2025-0918-QJ,Purchase Logistics - Alto Bright EURL - Tours - ref PO0918-OH,11/08/2025,D,44566,48.13
918,SI2025-0918-QJ,Purchase Logistics - Alto Bright EURL - Tours - ref PO0918-OH,11/08/2025,C,401UNI,923.27
919,CI2025-0919-HF,Sale Website redesign - GoldenSmart SARL - Angers - ref SO0919-LE (multi-line),20/03/2025,D,411WMO,1602.52
919,CI2025-0919-HF,Sale Website redesign - GoldenSmart SARL - Angers - ref SO0919-LE (multi-line),20/03/2025,C,701,1138.07
919,CI2025-0919-HF,Sale Website redesign - GoldenSmart SARL - Angers - ref SO0919-LE (multi-line),20/03/2025,C,704,318.77
919,CI2025-0919-HF,Sale Website redesign - GoldenSmart SARL - Angers - ref SO0919-LE (multi-line),20/03/2025,C,44571,145.68
920,CI2025-0920-MV,Sale Accounting outsourcing - GoldenBlue Association - Montpellier - ref SO0920-VX,22/03/2025,D,411GBO,3622.33
920,CI2025-0920-MV,Sale Accounting outsourcing - GoldenBlue Association - Montpellier - ref SO0920-VX,22/03/2025,C,701,3293.03
920,CI2025-0920-MV,Sale Accounting outsourcing - GoldenBlue Association - Montpellier - ref SO0920-VX,22/03/2025,C,44571,329.3
921,SI2025-0921-MW,Purchase Travel - Prime Alto SARL - Grenoble - ref PO0921-MZ,06/04/2025,D,641,1371.07
921,SI2025-0921-MW,Purchase Travel - Prime Alto SARL - Grenoble - ref PO0921-MZ,06/04/2025,D,44566,274.21
921,SI2025-0921-MW,Purchase Travel - Prime Alto SARL - Grenoble - ref PO0921-MZ,06/04/2025,C,401ZEN,1645.28
922,CI2025-0922-VV,Sale Cloud migration - WestFresh Association - Angers - ref SO0922-CB (multi-line),07/08/2025,D,411KDN,1802.12
